t_rel_s,t_unix,force_net_n,load_cell_raw_n,load_cell_voltage_v,touch_i_final,v00,v01,v02,v03,v10,v11,v12,v13,v20,v21,v22,v23,v30,v31,v32,v33
372.7598,1782155289.5793,0.0000,0.0000,0.00000,0.0000,3.2831,3.2565,3.2710,3.2500,3.2210,3.2283,3.2694,3.2492,3.3000,3.2718,3.2726,3.2581,3.2823,3.2718,3.2742,3.2589
372.7809,1782155289.6003,0.0000,0.0000,0.00000,0.0000,3.2831,3.2565,3.2710,3.2500,3.2210,3.2283,3.2694,3.2492,3.3000,3.2718,3.2726,3.2581,3.2823,3.2718,3.2742,3.2589
372.8595,1782155289.6789,0.0000,0.0000,0.00000,0.0000,3.2718,3.2589,3.2742,3.2508,3.2597,3.2404,3.2726,3.2525,3.3000,3.2750,3.2686,3.2533,3.2379,3.2718,3.2734,3.2605
372.8798,1782155289.6992,0.0000,0.0000,0.00000,0.0000,3.2718,3.2589,3.2742,3.2508,3.2597,3.2404,3.2726,3.2525,3.3000,3.2750,3.2686,3.2533,3.2379,3.2718,3.2734,3.2605
372.9469,1782155289.7663,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2710,3.2500,3.2331,3.2251,3.2694,3.2516,3.2637,3.2637,3.2766,3.2597,3.2363,3.2718,3.2774,3.2621
372.9674,1782155289.7868,0.0000,0.0000,0.00000,0.0000,3.3000,3.2662,3.2710,3.2500,3.2331,3.2251,3.2694,3.2516,3.2637,3.2637,3.2766,3.2597,3.2363,3.2718,3.2774,3.2621
373.0279,1782155289.8473,0.0000,0.0000,0.00000,0.0000,3.2895,3.2557,3.2702,3.2533,3.2210,3.2315,3.2726,3.2525,3.2807,3.2718,3.2766,3.2549,3.2815,3.2718,3.2742,3.2613
373.0482,1782155289.8676,0.0000,0.0000,0.00000,0.0000,3.2895,3.2557,3.2702,3.2533,3.2210,3.2315,3.2726,3.2525,3.2807,3.2718,3.2766,3.2549,3.2815,3.2718,3.2742,3.2613
373.1276,1782155289.9470,0.0000,0.0000,0.00000,0.0000,3.2718,3.2581,3.2758,3.2508,3.2670,3.2388,3.2694,3.2508,3.3000,3.2734,3.2718,3.2533,3.2363,3.2653,3.2742,3.2597
373.1478,1782155289.9672,0.0000,0.0000,0.00000,0.0000,3.2718,3.2581,3.2758,3.2508,3.2670,3.2388,3.2694,3.2508,3.3000,3.2734,3.2718,3.2533,3.2363,3.2653,3.2742,3.2597
373.2197,1782155290.0391,0.0000,0.0000,0.00000,0.0000,3.2718,3.2581,3.2758,3.2508,3.2670,3.2388,3.2694,3.2508,3.3000,3.2734,3.2718,3.2533,3.2363,3.2653,3.2742,3.2597
373.2401,1782155290.0595,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2734,3.2508,3.2565,3.2315,3.2726,3.2508,3.2662,3.2613,3.2799,3.2621,3.2363,3.2686,3.2742,3.2589
373.3224,1782155290.1418,0.0000,0.0000,0.00000,0.0000,3.2742,3.2581,3.2734,3.2516,3.2202,3.2291,3.2726,3.2525,3.2871,3.2766,3.2758,3.2525,3.2363,3.2686,3.2742,3.2589
373.3425,1782155290.1620,0.0000,0.0000,0.00000,0.0000,3.2742,3.2581,3.2734,3.2516,3.2202,3.2291,3.2726,3.2525,3.2871,3.2766,3.2758,3.2525,3.2363,3.2758,3.2742,3.2565
373.4248,1782155290.2443,0.0000,0.0000,0.00000,0.0000,3.2702,3.2613,3.2742,3.2525,3.2589,3.2379,3.2702,3.2525,3.3000,3.2758,3.2734,3.2549,3.2363,3.2662,3.2742,3.2613
373.4452,1782155290.2647,0.0000,0.0000,0.00000,0.0000,3.2702,3.2613,3.2742,3.2525,3.2589,3.2379,3.2702,3.2525,3.3000,3.2758,3.2734,3.2549,3.2363,3.2662,3.2742,3.2613
373.5211,1782155290.3405,0.0000,0.0000,0.00000,0.0000,3.2702,3.2613,3.2742,3.2525,3.2589,3.2379,3.2702,3.2525,3.3000,3.2758,3.2734,3.2549,3.2363,3.2662,3.2742,3.2613
373.5421,1782155290.3616,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2726,3.2508,3.2629,3.2315,3.2662,3.2476,3.2702,3.2653,3.2718,3.2541,3.2388,3.2678,3.2774,3.2613
373.6209,1782155290.4403,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2726,3.2508,3.2629,3.2315,3.2662,3.2476,3.2702,3.2653,3.2718,3.2541,3.2388,3.2678,3.2774,3.2613
373.6414,1782155290.4608,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2694,3.2492,3.2202,3.2291,3.2678,3.2516,3.2710,3.2678,3.2742,3.2581,3.2388,3.2766,3.2774,3.2597
373.7134,1782155290.5328,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2694,3.2492,3.2202,3.2291,3.2678,3.2516,3.2710,3.2678,3.2742,3.2581,3.2388,3.2766,3.2774,3.2597
373.7341,1782155290.5536,0.0000,0.0000,0.00000,0.0000,3.2678,3.2589,3.2726,3.2516,3.2355,3.2355,3.2734,3.2525,3.3000,3.2718,3.2726,3.2565,3.2388,3.2670,3.2807,3.2613
373.8202,1782155290.6397,0.0000,0.0000,0.00000,0.0000,3.2678,3.2589,3.2726,3.2516,3.2355,3.2355,3.2734,3.2525,3.3000,3.2718,3.2726,3.2565,3.2388,3.2670,3.2807,3.2613
373.8404,1782155290.6598,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2734,3.2508,3.2645,3.2331,3.2645,3.2500,3.2871,3.2662,3.2694,3.2549,3.2388,3.2653,3.2742,3.2597
373.9060,1782155290.7254,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2734,3.2508,3.2645,3.2331,3.2645,3.2500,3.2871,3.2662,3.2694,3.2549,3.2388,3.2653,3.2742,3.2597
373.9266,1782155290.7460,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2710,3.2484,3.2234,3.2275,3.2678,3.2533,3.2694,3.2613,3.2742,3.2565,3.2388,3.2750,3.2774,3.2581
374.0105,1782155290.8299,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2710,3.2484,3.2234,3.2275,3.2678,3.2533,3.2694,3.2613,3.2742,3.2565,3.2388,3.2750,3.2774,3.2581
374.0313,1782155290.8507,0.0000,0.0000,0.00000,0.0000,3.2710,3.2541,3.2734,3.2516,3.2170,3.2275,3.2702,3.2508,3.3000,3.2742,3.2742,3.2549,3.2388,3.2750,3.2702,3.2557
374.0995,1782155290.9189,0.0000,0.0000,0.00000,0.0000,3.2710,3.2541,3.2734,3.2516,3.2170,3.2275,3.2702,3.2508,3.3000,3.2742,3.2742,3.2549,3.2388,3.2750,3.2702,3.2557
374.1198,1782155290.9393,0.0000,0.0000,0.00000,0.0000,3.2710,3.2541,3.2734,3.2516,3.2170,3.2275,3.2702,3.2508,3.3000,3.2742,3.2742,3.2549,3.2388,3.2750,3.2702,3.2557
374.1900,1782155291.0095,0.0000,0.0000,0.00000,0.0000,3.2710,3.2597,3.2766,3.2525,3.2645,3.2339,3.2678,3.2508,3.3000,3.2645,3.2710,3.2573,3.2388,3.2645,3.2758,3.2605
374.2104,1782155291.0299,0.0000,0.0000,0.00000,0.0000,3.2710,3.2597,3.2766,3.2525,3.2645,3.2339,3.2678,3.2508,3.3000,3.2645,3.2710,3.2573,3.2388,3.2645,3.2758,3.2605
374.2817,1782155291.1011,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2718,3.2500,3.2629,3.2355,3.2670,3.2508,3.2702,3.2645,3.2750,3.2565,3.2460,3.2734,3.2799,3.2581
374.3018,1782155291.1213,0.0000,0.0000,0.00000,0.0000,3.3000,3.2678,3.2718,3.2500,3.2629,3.2355,3.2670,3.2508,3.2702,3.2645,3.2750,3.2565,3.2460,3.2734,3.2799,3.2581
374.3655,1782155291.1850,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2694,3.2508,3.2194,3.2299,3.2710,3.2508,3.2871,3.2694,3.2766,3.2565,3.2790,3.2726,3.2734,3.2573
374.3861,1782155291.2056,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2694,3.2508,3.2194,3.2299,3.2710,3.2508,3.2871,3.2694,3.2766,3.2565,3.2790,3.2726,3.2734,3.2573
374.4626,1782155291.2820,0.0000,0.0000,0.00000,0.0000,3.2702,3.2565,3.2774,3.2500,3.2557,3.2379,3.2710,3.2525,3.3000,3.2710,3.2694,3.2533,3.2637,3.2678,3.2742,3.2605
374.4827,1782155291.3022,0.0000,0.0000,0.00000,0.0000,3.2702,3.2565,3.2774,3.2500,3.2557,3.2379,3.2710,3.2525,3.3000,3.2710,3.2694,3.2533,3.2637,3.2678,3.2742,3.2605
374.5650,1782155291.3845,0.0000,0.0000,0.00000,0.0000,3.3000,3.2694,3.2742,3.2508,3.2621,3.2331,3.2662,3.2533,3.2742,3.2662,3.2718,3.2533,3.2371,3.2670,3.2782,3.2605
374.5856,1782155291.4050,0.0000,0.0000,0.00000,0.0000,3.3000,3.2694,3.2742,3.2508,3.2621,3.2331,3.2662,3.2533,3.2742,3.2662,3.2718,3.2533,3.2371,3.2670,3.2782,3.2605
374.6577,1782155291.4771,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2710,3.2508,3.2291,3.2251,3.2718,3.2508,3.2710,3.2670,3.2758,3.2533,3.2790,3.2790,3.2766,3.2565
374.6780,1782155291.4975,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2710,3.2508,3.2291,3.2251,3.2718,3.2508,3.2710,3.2670,3.2758,3.2533,3.2790,3.2790,3.2766,3.2565
374.7512,1782155291.5706,0.0000,0.0000,0.00000,0.0000,3.2686,3.2541,3.2702,3.2525,3.2178,3.2291,3.2734,3.2516,3.3000,3.2710,3.2742,3.2533,3.2823,3.2742,3.2726,3.2605
374.7714,1782155291.5909,0.0000,0.0000,0.00000,0.0000,3.2686,3.2541,3.2702,3.2525,3.2178,3.2291,3.2734,3.2516,3.3000,3.2710,3.2742,3.2533,3.2823,3.2742,3.2726,3.2605
374.8304,1782155291.6498,0.0000,0.0000,0.00000,0.0000,3.2742,3.2637,3.2742,3.2468,3.2653,3.2347,3.2702,3.2492,3.3000,3.2742,3.2678,3.2533,3.2412,3.2653,3.2742,3.2549
374.8515,1782155291.6710,0.0000,0.0000,0.00000,0.0000,3.2742,3.2637,3.2742,3.2468,3.2653,3.2347,3.2702,3.2492,3.3000,3.2742,3.2678,3.2533,3.2412,3.2653,3.2742,3.2549
374.9348,1782155291.7542,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2726,3.2557,3.2637,3.2388,3.2678,3.2533,3.2678,3.2670,3.2742,3.2589,3.2379,3.2678,3.2758,3.2645
374.9554,1782155291.7748,0.0000,0.0000,0.00000,0.0000,3.3000,3.2670,3.2726,3.2557,3.2637,3.2388,3.2678,3.2533,3.2678,3.2670,3.2742,3.2589,3.2379,3.2678,3.2758,3.2645
375.0262,1782155291.8457,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2710,3.2484,3.2194,3.2275,3.2670,3.2525,3.2702,3.2670,3.2750,3.2541,3.2831,3.2750,3.2710,3.2573
375.0465,1782155291.8659,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2710,3.2484,3.2194,3.2275,3.2670,3.2525,3.2702,3.2670,3.2750,3.2541,3.2831,3.2750,3.2710,3.2573
375.1246,1782155291.9441,0.0000,0.0000,0.00000,0.0000,3.2694,3.2573,3.2710,3.2468,3.2194,3.2299,3.2694,3.2508,3.3000,3.2718,3.2710,3.2541,3.2855,3.2742,3.2742,3.2581
375.1449,1782155291.9643,0.0000,0.0000,0.00000,0.0000,3.2694,3.2573,3.2710,3.2468,3.2194,3.2299,3.2694,3.2508,3.3000,3.2718,3.2710,3.2541,3.2855,3.2742,3.2742,3.2581
375.2342,1782155292.0537,0.0000,0.0000,0.00000,0.0000,3.2871,3.2662,3.2750,3.2420,3.2597,3.2379,3.2710,3.2508,3.3000,3.2718,3.2726,3.2541,3.2388,3.2637,3.2742,3.2557
375.2545,1782155292.0740,0.0000,0.0000,0.00000,0.0000,3.2871,3.2662,3.2750,3.2420,3.2597,3.2379,3.2710,3.2508,3.3000,3.2718,3.2726,3.2541,3.2388,3.2637,3.2742,3.2557
375.3329,1782155292.1524,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2758,3.2444,3.2645,3.2355,3.2678,3.2589,3.2686,3.2605,3.2799,3.2621,3.2363,3.2645,3.2774,3.2565
375.3537,1782155292.1732,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2758,3.2444,3.2645,3.2355,3.2678,3.2589,3.2686,3.2605,3.2799,3.2621,3.2363,3.2645,3.2774,3.2565
375.4203,1782155292.2398,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2758,3.2444,3.2645,3.2355,3.2678,3.2589,3.2686,3.2605,3.2799,3.2621,3.2363,3.2645,3.2774,3.2565
375.4427,1782155292.2621,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2694,3.2508,3.2210,3.2291,3.2718,3.2500,3.2686,3.2734,3.2774,3.2557,3.2823,3.2718,3.2742,3.2565
375.5091,1782155292.3286,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2694,3.2508,3.2210,3.2291,3.2718,3.2500,3.2686,3.2734,3.2774,3.2557,3.2823,3.2718,3.2742,3.2565
375.5293,1782155292.3487,0.0000,0.0000,0.00000,0.0000,3.2758,3.2613,3.2718,3.2500,3.2114,3.2283,3.2702,3.2500,3.3000,3.2766,3.2774,3.2549,3.2871,3.2718,3.2758,3.2565
375.6104,1782155292.4298,0.0000,0.0000,0.00000,0.0000,3.2758,3.2613,3.2718,3.2500,3.2114,3.2283,3.2702,3.2500,3.3000,3.2766,3.2774,3.2549,3.2871,3.2718,3.2758,3.2565
375.6305,1782155292.4500,0.0000,0.0000,0.00000,0.0000,3.2670,3.2613,3.2758,3.2468,3.2815,3.2283,3.2734,3.2500,3.3000,3.2702,3.2774,3.2557,3.2702,3.2629,3.2766,3.2557
375.7039,1782155292.5233,0.0000,0.0000,0.00000,0.0000,3.2670,3.2613,3.2758,3.2468,3.2815,3.2283,3.2734,3.2500,3.3000,3.2702,3.2774,3.2557,3.2702,3.2629,3.2766,3.2557
375.7241,1782155292.5436,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2726,3.2484,3.2919,3.2251,3.2629,3.2476,3.2774,3.2670,3.2774,3.2557,3.2484,3.2686,3.2742,3.2581
375.8191,1782155292.6385,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2726,3.2484,3.2919,3.2251,3.2629,3.2476,3.2774,3.2670,3.2774,3.2557,3.2484,3.2686,3.2742,3.2581
375.8393,1782155292.6587,0.0000,0.0000,0.00000,0.0000,3.3000,3.2605,3.2702,3.2484,3.2549,3.2275,3.2718,3.2525,3.2637,3.2629,3.2774,3.2613,3.2911,3.2653,3.2742,3.2597
375.9149,1782155292.7343,0.0000,0.0000,0.00000,0.0000,3.3000,3.2605,3.2702,3.2484,3.2549,3.2275,3.2718,3.2525,3.2637,3.2629,3.2774,3.2613,3.2911,3.2653,3.2742,3.2597
375.9351,1782155292.7546,0.0000,0.0000,0.00000,0.0000,3.2831,3.2597,3.2734,3.2500,3.2331,3.2242,3.2734,3.2533,3.3000,3.2702,3.2774,3.2557,3.3000,3.2694,3.2782,3.2589
376.0176,1782155292.8370,0.0000,0.0000,0.00000,0.0000,3.2831,3.2597,3.2734,3.2500,3.2331,3.2242,3.2734,3.2533,3.3000,3.2702,3.2774,3.2557,3.3000,3.2694,3.2782,3.2589
376.0377,1782155292.8572,0.0000,0.0000,0.00000,0.0000,3.2645,3.2565,3.2750,3.2484,3.2726,3.2355,3.2718,3.2500,3.3000,3.2686,3.2710,3.2541,3.2734,3.2565,3.2766,3.2605
376.1197,1782155292.9392,0.0000,0.0000,0.00000,0.0000,3.2645,3.2565,3.2750,3.2484,3.2726,3.2355,3.2718,3.2500,3.3000,3.2686,3.2710,3.2541,3.2734,3.2565,3.2766,3.2605
376.1400,1782155292.9594,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2742,3.2492,3.3000,3.2331,3.2670,3.2492,3.2871,3.2573,3.2774,3.2573,3.2500,3.2645,3.2774,3.2557
376.2107,1782155293.0302,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2742,3.2492,3.3000,3.2331,3.2670,3.2492,3.2871,3.2573,3.2774,3.2573,3.2500,3.2645,3.2774,3.2557
376.2308,1782155293.0503,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2710,3.2525,3.2581,3.2291,3.2702,3.2460,3.2597,3.2613,3.2831,3.2557,3.2855,3.2726,3.2742,3.2549
376.3156,1782155293.1351,0.0000,0.0000,0.00000,0.0000,3.3000,3.2645,3.2710,3.2525,3.2581,3.2291,3.2702,3.2460,3.2597,3.2613,3.2831,3.2557,3.2855,3.2726,3.2742,3.2549
376.3363,1782155293.1557,0.0000,0.0000,0.00000,0.0000,3.2960,3.2525,3.2710,3.2508,3.2420,3.2259,3.2710,3.2484,3.2984,3.2613,3.2726,3.2565,3.3000,3.2726,3.2710,3.2565
376.4175,1782155293.2370,0.0000,0.0000,0.00000,0.0000,3.2960,3.2525,3.2710,3.2508,3.2420,3.2259,3.2710,3.2484,3.2984,3.2613,3.2726,3.2565,3.3000,3.2726,3.2710,3.2565
376.4378,1782155293.2572,0.0000,0.0000,0.00000,0.0000,3.2678,3.2549,3.2742,3.2500,3.2589,3.2331,3.2645,3.2444,3.3000,3.2613,3.2742,3.2541,3.2992,3.2549,3.2726,3.2597
376.5217,1782155293.3411,0.0000,0.0000,0.00000,0.0000,3.2911,3.2662,3.2734,3.2516,3.2879,3.2291,3.2686,3.2492,3.3000,3.2605,3.2742,3.2541,3.2992,3.2549,3.2726,3.2597
376.5418,1782155293.3613,0.0000,0.0000,0.00000,0.0000,3.2911,3.2662,3.2734,3.2516,3.2879,3.2291,3.2686,3.2492,3.3000,3.2605,3.2718,3.2581,3.2613,3.2670,3.2742,3.2613
376.6086,1782155293.4280,0.0000,0.0000,0.00000,0.0000,3.2911,3.2662,3.2734,3.2516,3.2879,3.2291,3.2686,3.2492,3.3000,3.2605,3.2718,3.2581,3.2613,3.2670,3.2742,3.2613
376.6288,1782155293.4483,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2726,3.2492,3.2968,3.2251,3.2694,3.2476,3.2871,3.2605,3.2702,3.2557,3.2605,3.2702,3.2742,3.2597
376.7090,1782155293.5285,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2726,3.2492,3.2968,3.2251,3.2694,3.2476,3.2871,3.2605,3.2702,3.2557,3.2605,3.2702,3.2742,3.2597
376.7830,1782155293.6024,0.0000,0.0000,0.00000,0.0000,3.3000,3.2565,3.2734,3.2500,3.2637,3.2275,3.2678,3.2500,3.2702,3.2605,3.2766,3.2573,3.2952,3.2670,3.2766,3.2557
376.8034,1782155293.6229,0.0000,0.0000,0.00000,0.0000,3.3000,3.2565,3.2734,3.2500,3.2637,3.2275,3.2678,3.2500,3.2702,3.2605,3.2766,3.2573,3.2952,3.2670,3.2766,3.2557
376.8779,1782155293.6973,0.0000,0.0000,0.00000,0.0000,3.2863,3.2629,3.2734,3.2516,3.2396,3.2234,3.2718,3.2428,3.3000,3.2605,3.2766,3.2516,3.3000,3.2694,3.2694,3.2573
376.8980,1782155293.7175,0.0000,0.0000,0.00000,0.0000,3.2863,3.2629,3.2734,3.2516,3.2396,3.2234,3.2718,3.2428,3.3000,3.2605,3.2766,3.2516,3.3000,3.2694,3.2694,3.2573
376.9751,1782155293.7946,0.0000,0.0000,0.00000,0.0000,3.2670,3.2541,3.2742,3.2508,3.2847,3.2299,3.2662,3.2589,3.3000,3.2758,3.2734,3.2557,3.2879,3.2565,3.2718,3.2589
376.9955,1782155293.8149,0.0000,0.0000,0.00000,0.0000,3.2670,3.2541,3.2742,3.2508,3.2847,3.2299,3.2662,3.2589,3.3000,3.2758,3.2734,3.2557,3.2879,3.2565,3.2718,3.2589
377.0696,1782155293.8890,0.0000,0.0000,0.00000,0.0000,3.2919,3.2662,3.2758,3.2500,3.2936,3.2275,3.2670,3.2484,3.2903,3.2629,3.2734,3.2565,3.2549,3.2621,3.2702,3.2605
377.0897,1782155293.9092,0.0000,0.0000,0.00000,0.0000,3.2919,3.2662,3.2758,3.2500,3.2936,3.2275,3.2670,3.2484,3.2903,3.2629,3.2734,3.2565,3.2549,3.2621,3.2702,3.2605
377.1770,1782155293.9964,0.0000,0.0000,0.00000,0.0000,3.3000,3.2629,3.2726,3.2516,3.2968,3.2283,3.2662,3.2476,3.2742,3.2629,3.2750,3.2541,3.2750,3.2702,3.2782,3.2645
377.1974,1782155294.0168,0.0000,0.0000,0.00000,0.0000,3.3000,3.2629,3.2726,3.2516,3.2968,3.2283,3.2662,3.2476,3.2742,3.2629,3.2750,3.2541,3.2750,3.2702,3.2782,3.2645
377.2767,1782155294.0961,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2710,3.2484,3.2573,3.2242,3.2662,3.2452,3.2863,3.2718,3.2742,3.2597,3.2960,3.2702,3.2742,3.2589
377.2971,1782155294.1165,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2710,3.2484,3.2573,3.2242,3.2662,3.2452,3.2863,3.2718,3.2742,3.2597,3.2960,3.2702,3.2742,3.2589
377.3782,1782155294.1977,0.0000,0.0000,0.00000,0.0000,3.2863,3.2581,3.2734,3.2500,3.2452,3.2226,3.2742,3.2508,3.3000,3.2670,3.2726,3.2581,3.3000,3.2686,3.2694,3.2589
377.3984,1782155294.2178,0.0000,0.0000,0.00000,0.0000,3.2863,3.2581,3.2734,3.2500,3.2452,3.2226,3.2742,3.2508,3.3000,3.2670,3.2726,3.2581,3.3000,3.2686,3.2694,3.2589
377.4744,1782155294.2938,0.0000,0.0000,0.00000,0.0000,3.2670,3.2565,3.2718,3.2484,3.2815,3.2307,3.2710,3.2468,3.3000,3.2694,3.2710,3.2573,3.2847,3.2597,3.2750,3.2565
377.4969,1782155294.3164,0.0000,0.0000,0.00000,0.0000,3.2670,3.2565,3.2718,3.2484,3.2815,3.2307,3.2710,3.2468,3.3000,3.2694,3.2710,3.2573,3.2847,3.2597,3.2750,3.2565
377.5646,1782155294.3840,0.0000,0.0000,0.00000,0.0000,3.2903,3.2653,3.2702,3.2484,3.2968,3.2291,3.2645,3.2476,3.3000,3.2581,3.2742,3.2589,3.2629,3.2670,3.2750,3.2573
377.5847,1782155294.4042,0.0000,0.0000,0.00000,0.0000,3.2903,3.2653,3.2702,3.2484,3.2968,3.2291,3.2645,3.2476,3.3000,3.2581,3.2742,3.2589,3.2629,3.2670,3.2750,3.2573
377.6572,1782155294.4767,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2726,3.2500,3.2855,3.2218,3.2678,3.2492,3.3000,3.2613,3.2710,3.2589,3.2557,3.2694,3.2807,3.2613
377.6774,1782155294.4969,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2726,3.2500,3.2855,3.2218,3.2678,3.2492,3.3000,3.2613,3.2710,3.2589,3.2557,3.2694,3.2807,3.2613
377.7577,1782155294.5771,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2702,3.2476,3.2613,3.2291,3.2718,3.2500,3.3000,3.2645,3.2782,3.2557,3.2879,3.2686,3.2758,3.2589
377.7781,1782155294.5976,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2702,3.2476,3.2613,3.2291,3.2718,3.2500,3.3000,3.2645,3.2782,3.2557,3.2879,3.2686,3.2758,3.2589
377.8463,1782155294.6657,0.0000,0.0000,0.00000,0.0000,3.2903,3.2549,3.2734,3.2500,3.2468,3.2283,3.2662,3.2468,3.3000,3.2774,3.2782,3.2557,3.3000,3.2678,3.2742,3.2597
377.8695,1782155294.6890,0.0000,0.0000,0.00000,0.0000,3.2903,3.2549,3.2734,3.2500,3.2468,3.2283,3.2662,3.2468,3.3000,3.2774,3.2782,3.2557,3.3000,3.2678,3.2742,3.2597
377.9602,1782155294.7796,0.0000,0.0000,0.00000,0.0000,3.2790,3.2605,3.2734,3.2492,3.2613,3.2347,3.2645,3.2484,3.3000,3.2662,3.2750,3.2525,3.3000,3.2645,3.2710,3.2573
377.9806,1782155294.8000,0.0000,0.0000,0.00000,0.0000,3.2790,3.2605,3.2734,3.2492,3.2613,3.2347,3.2645,3.2484,3.3000,3.2662,3.2750,3.2525,3.3000,3.2645,3.2710,3.2573
378.0578,1782155294.8772,0.0000,0.0000,0.00000,0.0000,3.2847,3.2662,3.2726,3.2516,3.2790,3.2299,3.2662,3.2492,3.3000,3.2694,3.2742,3.2573,3.2678,3.2718,3.2758,3.2565
378.0787,1782155294.8982,0.0000,0.0000,0.00000,0.0000,3.2847,3.2662,3.2726,3.2516,3.2790,3.2299,3.2662,3.2492,3.3000,3.2694,3.2742,3.2573,3.2678,3.2718,3.2758,3.2565
378.1653,1782155294.9847,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2742,3.2508,3.3000,3.2323,3.2710,3.2508,3.2855,3.2670,3.2734,3.2573,3.2621,3.2613,3.2774,3.2621
378.1855,1782155295.0049,0.0000,0.0000,0.00000,0.0000,3.3000,3.2653,3.2742,3.2508,3.3000,3.2323,3.2710,3.2508,3.2855,3.2670,3.2734,3.2573,3.2621,3.2613,3.2774,3.2621
378.2654,1782155295.0848,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2742,3.2516,3.3000,3.2291,3.2662,3.2476,3.2734,3.2678,3.2758,3.2541,3.2766,3.2726,3.2790,3.2621
378.2855,1782155295.1050,0.0000,0.0000,0.00000,0.0000,3.3000,3.2621,3.2742,3.2516,3.3000,3.2291,3.2662,3.2476,3.2734,3.2678,3.2758,3.2541,3.2766,3.2726,3.2790,3.2621
378.3680,1782155295.1874,0.0000,0.0000,0.00000,0.0000,3.3000,3.2541,3.2710,3.2492,3.2573,3.2307,3.2686,3.2476,3.2790,3.2718,3.2766,3.2549,3.2670,3.2702,3.2774,3.2597
378.3887,1782155295.2081,0.0000,0.0000,0.00000,0.0000,3.3000,3.2541,3.2710,3.2492,3.2573,3.2307,3.2686,3.2476,3.2790,3.2718,3.2766,3.2549,3.2670,3.2702,3.2774,3.2597
378.4592,1782155295.2786,0.0000,0.0000,0.00000,0.0000,3.2863,3.2613,3.2742,3.2525,3.2444,3.2210,3.2694,3.2508,3.3000,3.2766,3.2758,3.2549,3.3000,3.2710,3.2734,3.2597
378.4795,1782155295.2989,0.0000,0.0000,0.00000,0.0000,3.2863,3.2613,3.2742,3.2525,3.2444,3.2210,3.2694,3.2508,3.3000,3.2766,3.2758,3.2549,3.3000,3.2710,3.2734,3.2597
378.5533,1782155295.3728,0.0000,0.0000,0.00000,0.0000,3.2758,3.2589,3.2726,3.2468,3.2581,3.2347,3.2734,3.2525,3.3000,3.2702,3.2670,3.2549,3.2710,3.2629,3.2734,3.2573
378.5735,1782155295.3930,0.0000,0.0000,0.00000,0.0000,3.2758,3.2589,3.2726,3.2468,3.2581,3.2347,3.2734,3.2525,3.3000,3.2702,3.2670,3.2549,3.2710,3.2629,3.2734,3.2573
378.6382,1782155295.4576,0.0000,0.0000,0.00000,0.0000,3.2742,3.2621,3.2734,3.2484,3.2895,3.2259,3.2742,3.2525,3.3000,3.2694,3.2678,3.2621,3.2662,3.2670,3.2758,3.2597
378.6584,1782155295.4778,0.0000,0.0000,0.00000,0.0000,3.2742,3.2621,3.2734,3.2484,3.2895,3.2259,3.2742,3.2525,3.3000,3.2694,3.2678,3.2621,3.2662,3.2670,3.2758,3.2597
